Airline,Departing_Port,Arriving_Port,Flight_Scheduled,Flights_Flown,Year,Month_Num
Virgin Australia,Alice Springs,Darwin,15,15,2019,4
Virgin Australia,Ayers Rock,Sydney,30,30,2019,4
Virgin Australia,Ballina,Sydney,42,41,2019,4
Virgin Australia,Brisbane,Adelaide,103,103,2019,4
Virgin Australia,Brisbane,Bundaberg,30,30,2019,4
Virgin Australia,Brisbane,Cairns,124,123,2019,4
Virgin Australia,Brisbane,Canberra,100,100,2019,4
Virgin Australia,Brisbane,Darwin,30,30,2019,4
Virgin Australia,Brisbane,Emerald,49,49,2019,4
Virgin Australia,Brisbane,Gladstone,70,70,2019,4
Virgin Australia,Brisbane,Hamilton Island,30,30,2019,4
Virgin Australia,Brisbane,Hobart,43,43,2019,4
Virgin Australia,Brisbane,Mackay,140,140,2019,4
Virgin Australia,Brisbane,Melbourne,359,354,2019,4
Virgin Australia,Brisbane,Mount Isa,18,18,2019,4
Virgin Australia,Brisbane,Newcastle,77,77,2019,4
Virgin Australia,Brisbane,Perth,109,109,2019,4
Virgin Australia,Brisbane,Proserpine,47,47,2019,4
Virgin Australia,Brisbane,Rockhampton,135,135,2019,4
Virgin Australia,Brisbane,Sydney,511,496,2019,4
Virgin Australia,Brisbane,Townsville,142,141,2019,4
Virgin Australia,Broome,Perth,3,3,2019,4
Virgin Australia,Bundaberg,Brisbane,30,30,2019,4
Virgin Australia,Cairns,Brisbane,124,123,2019,4
Virgin Australia,Cairns,Melbourne,37,37,2019,4
Virgin Australia,Cairns,Sydney,91,91,2019,4
Virgin Australia,Canberra,Adelaide,25,25,2019,4
Virgin Australia,Canberra,Brisbane,99,99,2019,4
Virgin Australia,Canberra,Melbourne,154,152,2019,4
Virgin Australia,Canberra,Sydney,231,229,2019,4
Virgin Australia,Coffs Harbour,Sydney,30,30,2019,4
Virgin Australia,Darwin,Alice Springs,15,15,2019,4
Virgin Australia,Darwin,Brisbane,30,30,2019,4
Virgin Australia,Darwin,Melbourne,30,30,2019,4
Virgin Australia,Darwin,Perth,22,22,2019,4
Virgin Australia,Darwin,Sydney,27,27,2019,4
Virgin Australia,Emerald,Brisbane,48,48,2019,4
Virgin Australia,Gladstone,Brisbane,70,70,2019,4
Virgin Australia,Gold Coast,Adelaide,34,34,2019,4
Virgin Australia,Gold Coast,Melbourne,195,193,2019,4
Virgin Australia,Gold Coast,Sydney,253,251,2019,4
Virgin Australia,Hamilton Island,Brisbane,30,30,2019,4
Virgin Australia,Hamilton Island,Sydney,25,25,2019,4
Virgin Australia,Hobart,Brisbane,43,43,2019,4
Virgin Australia,Hobart,Melbourne,143,143,2019,4
Virgin Australia,Hobart,Sydney,76,76,2019,4
Virgin Australia,Kalgoorlie,Perth,35,32,2019,4
Virgin Australia,Launceston,Melbourne,117,117,2019,4
Virgin Australia,Launceston,Sydney,38,38,2019,4
Virgin Australia,Mackay,Brisbane,140,140,2019,4
Virgin Australia,Melbourne,Adelaide,258,256,2019,4
Virgin Australia,Melbourne,Brisbane,359,349,2019,4
Virgin Australia,Melbourne,Cairns,37,37,2019,4
Virgin Australia,Melbourne,Canberra,154,153,2019,4
Virgin Australia,Melbourne,Darwin,30,30,2019,4
Virgin Australia,Melbourne,Gold Coast,196,194,2019,4
Virgin Australia,Melbourne,Hobart,143,143,2019,4
Virgin Australia,Melbourne,Launceston,116,116,2019,4
Virgin Australia,Melbourne,Mildura,30,30,2019,4
Virgin Australia,Melbourne,Newcastle,30,30,2019,4
Virgin Australia,Melbourne,Perth,142,142,2019,4
Virgin Australia,Melbourne,Sunshine Coast,73,73,2019,4
Virgin Australia,Melbourne,Sydney,694,660,2019,4
Virgin Australia,Mildura,Melbourne,30,30,2019,4
Virgin Australia,Mount Isa,Brisbane,15,15,2019,4
Virgin Australia,Newcastle,Brisbane,78,78,2019,4
Virgin Australia,Newcastle,Melbourne,30,30,2019,4
Virgin Australia,Newman,Perth,14,14,2019,4
Virgin Australia,Perth,Adelaide,27,27,2019,4
Virgin Australia,Perth,Brisbane,111,111,2019,4
Virgin Australia,Perth,Broome,3,3,2019,4
Virgin Australia,Perth,Darwin,22,22,2019,4
Virgin Australia,Perth,Kalgoorlie,35,32,2019,4
Virgin Australia,Perth,Melbourne,142,142,2019,4
Virgin Australia,Perth,Newman,14,14,2019,4
Virgin Australia,Perth,Port Hedland,20,20,2019,4
Virgin Australia,Perth,Sydney,119,119,2019,4
Virgin Australia,Port Hedland,Perth,20,20,2019,4
Virgin Australia,Port Macquarie,Sydney,55,53,2019,4
Virgin Australia,Proserpine,Brisbane,47,45,2019,4
Virgin Australia,Rockhampton,Brisbane,135,135,2019,4
Virgin Australia,Sunshine Coast,Melbourne,73,73,2019,4
Virgin Australia,Sunshine Coast,Sydney,62,62,2019,4
Virgin Australia,Sydney,Adelaide,158,158,2019,4
Virgin Australia,Sydney,Albury,55,55,2019,4
Virgin Australia,Sydney,Ayers Rock,30,30,2019,4
Virgin Australia,Sydney,Ballina,42,41,2019,4
Virgin Australia,Sydney,Brisbane,505,495,2019,4
Virgin Australia,Sydney,Cairns,91,91,2019,4
Virgin Australia,Sydney,Canberra,230,228,2019,4
Virgin Australia,Sydney,Coffs Harbour,30,30,2019,4
Virgin Australia,Sydney,Darwin,27,27,2019,4
Virgin Australia,Sydney,Gold Coast,254,253,2019,4
Virgin Australia,Sydney,Hamilton Island,25,25,2019,4
Virgin Australia,Sydney,Hobart,76,76,2019,4
Virgin Australia,Sydney,Launceston,39,39,2019,4
Virgin Australia,Sydney,Melbourne,698,656,2019,4
Virgin Australia,Sydney,Perth,119,119,2019,4
Virgin Australia,Sydney,Port Macquarie,55,53,2019,4
Virgin Australia,Sydney,Sunshine Coast,61,61,2019,4
Virgin Australia,Sydney,Tamworth,50,50,2019,4
Virgin Australia,Sydney,Townsville,25,24,2019,4
Virgin Australia,Tamworth,Sydney,50,50,2019,4
Virgin Australia,Townsville,Brisbane,142,141,2019,4
Virgin Australia,Townsville,Sydney,25,24,2019,4
Virgin Australia Regional Airlines,Adelaide,Alice Springs,5,5,2019,4
Virgin Australia Regional Airlines,Adelaide,Melbourne,4,4,2019,4
Virgin Australia Regional Airlines,Adelaide,Perth,54,54,2019,4
Virgin Australia Regional Airlines,Alice Springs,Adelaide,5,5,2019,4
Virgin Australia Regional Airlines,Alice Springs,Darwin,5,5,2019,4
Virgin Australia Regional Airlines,Broome,Perth,66,66,2019,4
Virgin Australia Regional Airlines,Darwin,Alice Springs,4,4,2019,4
Virgin Australia Regional Airlines,Darwin,Perth,8,8,2019,4
Virgin Australia Regional Airlines,Geraldton,Perth,30,30,2019,4
Virgin Australia Regional Airlines,Kalgoorlie,Perth,43,43,2019,4
Virgin Australia Regional Airlines,Karratha,Perth,61,60,2019,4
Virgin Australia Regional Airlines,Melbourne,Adelaide,4,4,2019,4
Virgin Australia Regional Airlines,Newman,Perth,26,26,2019,4
Virgin Australia Regional Airlines,Perth,Adelaide,54,54,2019,4
Virgin Australia Regional Airlines,Perth,Broome,66,66,2019,4
Virgin Australia Regional Airlines,Perth,Darwin,8,8,2019,4
Virgin Australia Regional Airlines,Perth,Geraldton,30,30,2019,4
Virgin Australia Regional Airlines,Perth,Kalgoorlie,43,43,2019,4
Virgin Australia Regional Airlines,Perth,Karratha,61,61,2019,4
Virgin Australia Regional Airlines,Perth,Newman,26,26,2019,4
Virgin Australia Regional Airlines,Perth,Port Hedland,32,32,2019,4
Virgin Australia Regional Airlines,Port Hedland,Perth,32,32,2019,4
All Airlines,Adelaide,Alice Springs,54,54,2019,4
All Airlines,Adelaide,Brisbane,268,268,2019,4
All Airlines,Adelaide,Canberra,75,75,2019,4
All Airlines,Adelaide,Gold Coast,61,61,2019,4
All Airlines,Adelaide,Melbourne,741,730,2019,4
All Airlines,Adelaide,Perth,227,227,2019,4
All Airlines,Adelaide,Port Lincoln,304,304,2019,4
All Airlines,Adelaide,Sydney,547,543,2019,4
All Airlines,Albury,Sydney,250,249,2019,4
All Airlines,Alice Springs,Adelaide,54,54,2019,4
All Airlines,Alice Springs,Darwin,78,77,2019,4
All Airlines,Armidale,Sydney,181,179,2019,4
All Airlines,Ayers Rock,Sydney,60,60,2019,4
All Airlines,Ballina,Sydney,152,151,2019,4
All Airlines,Brisbane,Adelaide,263,263,2019,4
All Airlines,Brisbane,Bundaberg,150,148,2019,4
All Airlines,Brisbane,Cairns,433,422,2019,4
All Airlines,Brisbane,Canberra,268,268,2019,4
All Airlines,Brisbane,Darwin,100,98,2019,4
All Airlines,Brisbane,Emerald,162,157,2019,4
All Airlines,Brisbane,Gladstone,206,203,2019,4
All Airlines,Brisbane,Hamilton Island,58,57,2019,4
All Airlines,Brisbane,Hobart,69,69,2019,4
All Airlines,Brisbane,Mackay,305,303,2019,4
All Airlines,Brisbane,Melbourne,1064,1044,2019,4
All Airlines,Brisbane,Mount Isa,72,72,2019,4
All Airlines,Brisbane,Newcastle,238,234,2019,4
All Airlines,Brisbane,Perth,252,252,2019,4
All Airlines,Brisbane,Proserpine,85,85,2019,4
All Airlines,Brisbane,Rockhampton,312,311,2019,4
All Airlines,Brisbane,Sydney,1436,1394,2019,4
All Airlines,Brisbane,Townsville,353,350,2019,4
All Airlines,Broome,Perth,159,159,2019,4
All Airlines,Bundaberg,Brisbane,150,148,2019,4
All Airlines,Cairns,Brisbane,433,420,2019,4
All Airlines,Cairns,Melbourne,234,228,2019,4
All Airlines,Cairns,Sydney,292,292,2019,4
All Airlines,Cairns,Townsville,142,140,2019,4
All Airlines,Canberra,Adelaide,75,75,2019,4
All Airlines,Canberra,Brisbane,267,266,2019,4
All Airlines,Canberra,Melbourne,462,453,2019,4
All Airlines,Canberra,Sydney,681,664,2019,4
All Airlines,Coffs Harbour,Sydney,181,180,2019,4
All Airlines,Darwin,Alice Springs,77,76,2019,4
All Airlines,Darwin,Brisbane,100,98,2019,4
All Airlines,Darwin,Melbourne,87,87,2019,4
All Airlines,Darwin,Perth,60,60,2019,4
All Airlines,Darwin,Sydney,95,94,2019,4
All Airlines,Dubbo,Sydney,223,220,2019,4
All Airlines,Emerald,Brisbane,161,156,2019,4
All Airlines,Geraldton,Perth,78,78,2019,4
All Airlines,Gladstone,Brisbane,207,204,2019,4
All Airlines,Gold Coast,Adelaide,62,62,2019,4
All Airlines,Gold Coast,Melbourne,537,532,2019,4
All Airlines,Gold Coast,Sydney,798,787,2019,4
All Airlines,Hamilton Island,Brisbane,58,57,2019,4
All Airlines,Hamilton Island,Sydney,77,77,2019,4
All Airlines,Hobart,Brisbane,70,70,2019,4
All Airlines,Hobart,Melbourne,469,463,2019,4
All Airlines,Hobart,Sydney,233,232,2019,4
All Airlines,Kalgoorlie,Perth,166,161,2019,4
All Airlines,Karratha,Perth,244,234,2019,4
All Airlines,Launceston,Melbourne,369,369,2019,4
All Airlines,Launceston,Sydney,89,89,2019,4
All Airlines,Mackay,Brisbane,301,297,2019,4
All Airlines,Melbourne,Adelaide,742,732,2019,4
All Airlines,Melbourne,Brisbane,1064,1039,2019,4
All Airlines,Melbourne,Cairns,234,230,2019,4
All Airlines,Melbourne,Canberra,463,457,2019,4
All Airlines,Melbourne,Darwin,87,87,2019,4
All Airlines,Melbourne,Gold Coast,538,533,2019,4
All Airlines,Melbourne,Hobart,469,464,2019,4
All Airlines,Melbourne,Launceston,368,368,2019,4
All Airlines,Melbourne,Mildura,196,196,2019,4
All Airlines,Melbourne,Newcastle,148,147,2019,4
All Airlines,Melbourne,Perth,451,450,2019,4
All Airlines,Melbourne,Sunshine Coast,168,168,2019,4
All Airlines,Melbourne,Sydney,2351,2231,2019,4
All Airlines,Mildura,Melbourne,196,196,2019,4
All Airlines,Mount Isa,Brisbane,69,69,2019,4
All Airlines,Newcastle,Brisbane,238,233,2019,4
All Airlines,Newcastle,Melbourne,148,147,2019,4
All Airlines,Newman,Perth,183,181,2019,4
All Airlines,Perth,Adelaide,225,225,2019,4
All Airlines,Perth,Brisbane,252,252,2019,4
All Airlines,Perth,Broome,159,158,2019,4
All Airlines,Perth,Darwin,60,60,2019,4
All Airlines,Perth,Geraldton,78,78,2019,4
All Airlines,Perth,Kalgoorlie,166,161,2019,4
All Airlines,Perth,Karratha,246,240,2019,4
All Airlines,Perth,Melbourne,451,450,2019,4
All Airlines,Perth,Newman,183,181,2019,4
All Airlines,Perth,Port Hedland,198,194,2019,4
All Airlines,Perth,Sydney,373,373,2019,4
All Airlines,Port Hedland,Perth,198,194,2019,4
All Airlines,Port Lincoln,Adelaide,303,302,2019,4
All Airlines,Port Macquarie,Sydney,162,159,2019,4
All Airlines,Proserpine,Brisbane,85,83,2019,4
All Airlines,Proserpine,Sydney,32,32,2019,4
All Airlines,Rockhampton,Brisbane,317,315,2019,4
All Airlines,Sunshine Coast,Melbourne,169,168,2019,4
All Airlines,Sunshine Coast,Sydney,239,238,2019,4
All Airlines,Sydney,Adelaide,550,548,2019,4
All Airlines,Sydney,Albury,248,248,2019,4
All Airlines,Sydney,Armidale,181,179,2019,4
All Airlines,Sydney,Ayers Rock,59,59,2019,4
All Airlines,Sydney,Ballina,153,152,2019,4
All Airlines,Sydney,Brisbane,1433,1396,2019,4
All Airlines,Sydney,Cairns,294,294,2019,4
All Airlines,Sydney,Canberra,677,665,2019,4
All Airlines,Sydney,Coffs Harbour,181,180,2019,4
All Airlines,Sydney,Darwin,94,94,2019,4
All Airlines,Sydney,Dubbo,224,224,2019,4
All Airlines,Sydney,Gold Coast,797,790,2019,4
All Airlines,Sydney,Hamilton Island,77,77,2019,4
All Airlines,Sydney,Hobart,233,232,2019,4
All Airlines,Sydney,Launceston,90,90,2019,4
All Airlines,Sydney,Melbourne,2356,2230,2019,4
All Airlines,Sydney,Perth,373,373,2019,4
All Airlines,Sydney,Port Macquarie,162,159,2019,4
All Airlines,Sydney,Proserpine,32,32,2019,4
All Airlines,Sydney,Sunshine Coast,238,237,2019,4
All Airlines,Sydney,Tamworth,173,169,2019,4
All Airlines,Sydney,Townsville,54,53,2019,4
All Airlines,Sydney,Wagga Wagga,213,213,2019,4
All Airlines,Tamworth,Sydney,173,169,2019,4
All Airlines,Townsville,Brisbane,353,349,2019,4
All Airlines,Townsville,Cairns,142,141,2019,4
All Airlines,Townsville,Sydney,54,53,2019,4
All Airlines,Wagga Wagga,Sydney,210,210,2019,4
Jetstar,Adelaide,Brisbane,22,22,2019,5
Jetstar,Adelaide,Gold Coast,26,26,2019,5
Jetstar,Adelaide,Melbourne,93,91,2019,5
Jetstar,Adelaide,Perth,27,27,2019,5
Jetstar,Adelaide,Sydney,85,83,2019,5
Jetstar,Ayers Rock,Sydney,31,31,2019,5
Jetstar,Ballina,Sydney,70,70,2019,5
Jetstar,Brisbane,Adelaide,22,22,2019,5
Jetstar,Brisbane,Cairns,79,79,2019,5
Jetstar,Brisbane,Darwin,19,19,2019,5
Jetstar,Brisbane,Hobart,18,18,2019,5
Jetstar,Brisbane,Mackay,31,31,2019,5
Jetstar,Brisbane,Melbourne,102,102,2019,5
Jetstar,Brisbane,Newcastle,68,68,2019,5
Jetstar,Brisbane,Proserpine,27,27,2019,5
Jetstar,Brisbane,Sydney,170,168,2019,5
Jetstar,Brisbane,Townsville,64,64,2019,5
Jetstar,Cairns,Brisbane,78,78,2019,5
Jetstar,Cairns,Melbourne,90,89,2019,5
Jetstar,Cairns,Sydney,69,69,2019,5
Jetstar,Darwin,Brisbane,19,19,2019,5
Jetstar,Darwin,Melbourne,25,25,2019,5
Jetstar,Darwin,Sydney,18,18,2019,5
Jetstar,Gold Coast,Adelaide,26,26,2019,5
Jetstar,Gold Coast,Melbourne,169,169,2019,5
Jetstar,Gold Coast,Sydney,284,282,2019,5
Jetstar,Hamilton Island,Sydney,14,14,2019,5
Jetstar,Hobart,Brisbane,18,18,2019,5
Jetstar,Hobart,Melbourne,138,138,2019,5
Jetstar,Hobart,Sydney,57,57,2019,5
Jetstar,Launceston,Melbourne,93,93,2019,5
Jetstar,Launceston,Sydney,27,27,2019,5
Jetstar,Mackay,Brisbane,33,31,2019,5
Jetstar,Melbourne,Adelaide,93,91,2019,5
Jetstar,Melbourne,Brisbane,102,102,2019,5
Jetstar,Melbourne,Cairns,90,89,2019,5
Jetstar,Melbourne,Darwin,25,25,2019,5
Jetstar,Melbourne,Gold Coast,169,169,2019,5
Jetstar,Melbourne,Hobart,138,138,2019,5
Jetstar,Melbourne,Launceston,93,93,2019,5
Jetstar,Melbourne,Newcastle,98,98,2019,5
Jetstar,Melbourne,Perth,39,39,2019,5
Jetstar,Melbourne,Sunshine Coast,62,62,2019,5
Jetstar,Melbourne,Sydney,356,351,2019,5
Jetstar,Newcastle,Brisbane,68,68,2019,5
Jetstar,Newcastle,Melbourne,98,98,2019,5
Jetstar,Perth,Adelaide,27,27,2019,5
Jetstar,Perth,Melbourne,40,40,2019,5
Jetstar,Perth,Sydney,22,22,2019,5
Jetstar,Proserpine,Brisbane,27,27,2019,5
Jetstar,Proserpine,Sydney,13,13,2019,5
Jetstar,Sunshine Coast,Melbourne,62,62,2019,5
Jetstar,Sunshine Coast,Sydney,95,93,2019,5
Jetstar,Sydney,Adelaide,85,83,2019,5
Jetstar,Sydney,Ayers Rock,31,31,2019,5
Jetstar,Sydney,Ballina,70,70,2019,5
Jetstar,Sydney,Brisbane,169,168,2019,5
Jetstar,Sydney,Cairns,69,69,2019,5
Jetstar,Sydney,Darwin,18,18,2019,5
Jetstar,Sydney,Gold Coast,284,282,2019,5
Jetstar,Sydney,Hamilton Island,14,14,2019,5
Jetstar,Sydney,Hobart,57,57,2019,5
Jetstar,Sydney,Launceston,27,27,2019,5
Jetstar,Sydney,Melbourne,355,350,2019,5
Jetstar,Sydney,Perth,22,22,2019,5
Jetstar,Sydney,Proserpine,14,14,2019,5
Jetstar,Sydney,Sunshine Coast,95,94,2019,5
Jetstar,Sydney,Townsville,23,23,2019,5
Jetstar,Townsville,Brisbane,64,64,2019,5
Jetstar,Townsville,Sydney,23,23,2019,5
Qantas,Adelaide,Alice Springs,31,31,2019,5
Qantas,Adelaide,Brisbane,109,109,2019,5
Qantas,Adelaide,Canberra,50,50,2019,5
Qantas,Adelaide,Melbourne,309,297,2019,5
Qantas,Adelaide,Perth,119,119,2019,5
Qantas,Adelaide,Sydney,247,247,2019,5
Qantas,Alice Springs,Adelaide,31,31,2019,5
Qantas,Alice Springs,Darwin,61,58,2019,5
Qantas,Brisbane,Adelaide,109,109,2019,5
Qantas,Brisbane,Cairns,22,22,2019,5
Qantas,Brisbane,Canberra,1,1,2019,5
Qantas,Brisbane,Darwin,36,36,2019,5
Qantas,Brisbane,Melbourne,403,401,2019,5
Qantas,Brisbane,Perth,152,150,2019,5
Qantas,Brisbane,Sydney,640,620,2019,5
Qantas,Brisbane,Townsville,48,48,2019,5
Qantas,Broome,Perth,6,6,2019,5
Qantas,Cairns,Brisbane,22,22,2019,5
Qantas,Cairns,Melbourne,31,31,2019,5
Qantas,Cairns,Sydney,59,59,2019,5
Qantas,Canberra,Adelaide,50,50,2019,5
Qantas,Canberra,Brisbane,1,1,2019,5
Qantas,Canberra,Melbourne,246,243,2019,5
Qantas,Darwin,Alice Springs,62,60,2019,5
Qantas,Darwin,Brisbane,37,37,2019,5
Qantas,Darwin,Melbourne,27,27,2019,5
Qantas,Darwin,Perth,31,31,2019,5
Qantas,Darwin,Sydney,44,43,2019,5
Qantas,Gold Coast,Melbourne,31,31,2019,5
Qantas,Gold Coast,Sydney,59,59,2019,5
Qantas,Hamilton Island,Sydney,4,4,2019,5
Qantas,Hobart,Melbourne,111,109,2019,5
Qantas,Kalgoorlie,Perth,8,8,2019,5
Qantas,Karratha,Perth,42,42,2019,5
Qantas,Melbourne,Adelaide,309,302,2019,5
Qantas,Melbourne,Brisbane,401,399,2019,5
Qantas,Melbourne,Cairns,31,31,2019,5
Qantas,Melbourne,Canberra,246,244,2019,5
Qantas,Melbourne,Darwin,27,27,2019,5
Qantas,Melbourne,Gold Coast,30,30,2019,5
Qantas,Melbourne,Hobart,111,111,2019,5
Qantas,Melbourne,Perth,205,202,2019,5
Qantas,Melbourne,Sydney,1132,1045,2019,5
Qantas,Newman,Perth,28,28,2019,5
Qantas,Perth,Adelaide,119,119,2019,5
Qantas,Perth,Brisbane,152,150,2019,5
Qantas,Perth,Broome,6,6,2019,5
Qantas,Perth,Darwin,31,31,2019,5
Qantas,Perth,Kalgoorlie,8,8,2019,5
Qantas,Perth,Karratha,42,42,2019,5
Qantas,Perth,Melbourne,206,203,2019,5
Qantas,Perth,Newman,28,28,2019,5
Qantas,Perth,Port Hedland,36,36,2019,5
Qantas,Perth,Sydney,205,203,2019,5
Qantas,Port Hedland,Perth,36,36,2019,5
Qantas,Sydney,Adelaide,246,246,2019,5
Qantas,Sydney,Brisbane,639,624,2019,5
Qantas,Sydney,Cairns,59,59,2019,5
Qantas,Sydney,Darwin,45,45,2019,5
Qantas,Sydney,Gold Coast,59,59,2019,5
Qantas,Sydney,Hamilton Island,4,4,2019,5
Qantas,Sydney,Melbourne,1131,1044,2019,5
Qantas,Sydney,Perth,205,203,2019,5
Qantas,Townsville,Brisbane,48,48,2019,5
QantasLink,Adelaide,Brisbane,1,1,2019,5
QantasLink,Adelaide,Canberra,4,4,2019,5
QantasLink,Adelaide,Perth,2,2,2019,5
QantasLink,Adelaide,Port Lincoln,103,103,2019,5
QantasLink,Adelaide,Sydney,1,1,2019,5
QantasLink,Albury,Sydney,108,104,2019,5
QantasLink,Armidale,Sydney,120,118,2019,5
QantasLink,Brisbane,Adelaide,1,1,2019,5
QantasLink,Brisbane,Bundaberg,124,122,2019,5
QantasLink,Brisbane,Cairns,155,154,2019,5
QantasLink,Brisbane,Canberra,155,153,2019,5
QantasLink,Brisbane,Emerald,124,123,2019,5
QantasLink,Brisbane,Gladstone,144,142,2019,5
QantasLink,Brisbane,Hamilton Island,30,28,2019,5
QantasLink,Brisbane,Mackay,143,137,2019,5
QantasLink,Brisbane,Mount Isa,56,56,2019,5
QantasLink,Brisbane,Newcastle,94,90,2019,5
QantasLink,Brisbane,Rockhampton,187,185,2019,5
QantasLink,Brisbane,Townsville,115,114,2019,5
QantasLink,Broome,Perth,87,87,2019,5
QantasLink,Bundaberg,Brisbane,124,122,2019,5
QantasLink,Cairns,Brisbane,155,152,2019,5
QantasLink,Cairns,Townsville,138,136,2019,5
QantasLink,Canberra,Adelaide,4,4,2019,5
QantasLink,Canberra,Brisbane,155,151,2019,5
QantasLink,Canberra,Melbourne,44,41,2019,5
QantasLink,Canberra,Sydney,485,459,2019,5
QantasLink,Coffs Harbour,Sydney,137,136,2019,5
QantasLink,Dubbo,Sydney,118,115,2019,5
QantasLink,Emerald,Brisbane,124,122,2019,5
QantasLink,Geraldton,Perth,54,54,2019,5
QantasLink,Gladstone,Brisbane,143,141,2019,5
QantasLink,Gold Coast,Sydney,69,67,2019,5
QantasLink,Hamilton Island,Brisbane,30,28,2019,5
QantasLink,Hamilton Island,Sydney,23,23,2019,5
QantasLink,Hobart,Sydney,76,76,2019,5
QantasLink,Kalgoorlie,Perth,87,87,2019,5
QantasLink,Karratha,Perth,153,152,2019,5
QantasLink,Launceston,Melbourne,120,115,2019,5
QantasLink,Mackay,Brisbane,138,132,2019,5
QantasLink,Melbourne,Canberra,46,42,2019,5
QantasLink,Melbourne,Hobart,1,1,2019,5
QantasLink,Melbourne,Launceston,118,115,2019,5
QantasLink,Melbourne,Mildura,99,95,2019,5
QantasLink,Mildura,Melbourne,99,95,2019,5
QantasLink,Mount Isa,Brisbane,56,55,2019,5
QantasLink,Newcastle,Brisbane,93,90,2019,5
QantasLink,Newman,Perth,122,119,2019,5
QantasLink,Perth,Adelaide,2,2,2019,5
QantasLink,Perth,Broome,87,87,2019,5
QantasLink,Perth,Geraldton,54,54,2019,5
QantasLink,Perth,Kalgoorlie,87,87,2019,5
QantasLink,Perth,Karratha,153,152,2019,5
QantasLink,Perth,Newman,122,121,2019,5
QantasLink,Perth,Port Hedland,123,123,2019,5
QantasLink,Port Hedland,Perth,123,122,2019,5
QantasLink,Port Lincoln,Adelaide,103,103,2019,5
QantasLink,Port Macquarie,Sydney,119,116,2019,5
QantasLink,Rockhampton,Brisbane,191,189,2019,5
QantasLink,Sunshine Coast,Sydney,58,58,2019,5
QantasLink,Sydney,Albury,106,105,2019,5
QantasLink,Sydney,Armidale,120,119,2019,5
QantasLink,Sydney,Canberra,486,467,2019,5
QantasLink,Sydney,Coffs Harbour,137,136,2019,5
QantasLink,Sydney,Dubbo,118,115,2019,5
QantasLink,Sydney,Gold Coast,69,66,2019,5
QantasLink,Sydney,Hamilton Island,23,23,2019,5
QantasLink,Sydney,Hobart,76,76,2019,5
QantasLink,Sydney,Port Macquarie,119,117,2019,5
QantasLink,Sydney,Sunshine Coast,58,58,2019,5
QantasLink,Sydney,Tamworth,130,129,2019,5
QantasLink,Sydney,Wagga Wagga,109,109,2019,5
QantasLink,Tamworth,Sydney,130,128,2019,5
QantasLink,Townsville,Brisbane,115,114,2019,5
QantasLink,Townsville,Cairns,140,136,2019,5
QantasLink,Wagga Wagga,Sydney,108,108,2019,5
Regional Express,Adelaide,Port Lincoln,218,216,2019,5
Regional Express,Albury,Sydney,108,107,2019,5
Regional Express,Armidale,Sydney,76,76,2019,5
Regional Express,Ballina,Sydney,26,26,2019,5
Regional Express,Cairns,Townsville,14,14,2019,5
Regional Express,Dubbo,Sydney,135,135,2019,5
Regional Express,Melbourne,Mildura,88,88,2019,5
Regional Express,Mildura,Melbourne,89,89,2019,5
Regional Express,Port Lincoln,Adelaide,219,217,2019,5
Regional Express,Sydney,Albury,105,105,2019,5
Regional Express,Sydney,Armidale,75,75,2019,5
Regional Express,Sydney,Ballina,26,26,2019,5
Regional Express,Sydney,Dubbo,139,139,2019,5
Regional Express,Sydney,Wagga Wagga,139,138,2019,5
Regional Express,Townsville,Cairns,14,14,2019,5
Regional Express,Wagga Wagga,Sydney,137,136,2019,5
Tigerair Australia,Adelaide,Brisbane,29,29,2019,5
Tigerair Australia,Adelaide,Melbourne,67,66,2019,5
Tigerair Australia,Adelaide,Sydney,27,27,2019,5
Tigerair Australia,Brisbane,Adelaide,29,29,2019,5
Tigerair Australia,Brisbane,Cairns,31,31,2019,5
